0.001	2.72128e-03
0.0008	2.17607e-03
0.0005	1.36150e-03
0.0004	1.08959e-03
0.0002	5.44076e-04	0.24
0.0001	2.72057e-04	0.4604
0.00008	2.18302e-04	0.565
0.00005	1.38035e-04	0.9074
0.00004	1.09161e-04
0.00002	5.68244e-05
