0.004	7.22559e-09
0.002	9.04646e-10
0.001	1.13166e-10
0.0008	5.79523e-11
0.0005	1.41500e-11
0.0004	7.24620e-12
0.0002	9.03277e-13
0.0001	9.23706e-14
0.00008	5.24025e-14
0.00005	1.33227e-15
